location_id,koppen_code,vegetation_zone,country_derived
90879,Cfb,Tropischer Regenwald,Colombia
90880,Aw,Tropischer Regenwald,Honduras
90881,Am,Überschwemmtes Grasland,
90882,Am,Mangroven,French Guiana
90883,Cwa,Wüste / Trockengebiete,Mexico
90884,Am,Überschwemmtes Grasland,
90885,BSh,Wüste / Trockengebiete,Mexico
90886,Aw,Tropisches Grasland / Savanne,Brazil
90887,Af,Überschwemmtes Grasland,
90888,Af,,
90889,Csb,Tropischer Regenwald,Ecuador
90890,Aw,Tropischer Trockenwald,Mexico
90891,Cwb,Gebirgs-Grasland,Bolivia
90892,Af,,Costa Rica
90893,Cwb,Wüste / Trockengebiete,Mexico
90894,BSk,Wüste / Trockengebiete,Mexico
90895,Am,Tropischer Regenwald,Mexico
90896,BSk,Wüste / Trockengebiete,Mexico
90897,Af,,Costa Rica
90898,Am,Tropischer Regenwald,
90899,Af,Tropischer Regenwald,
90900,Csb,Gemäßigter Laubwald,Chile
90901,Cfa,Tropischer Regenwald,Argentina
90902,Cfa,Gemäßigtes Grasland,Argentina
90903,BWh,Wüste / Trockengebiete,Peru
90904,BSh,Wüste / Trockengebiete,
90905,Cwb,Wüste / Trockengebiete,Mexico
90906,Cfa,,Argentina
90907,BWh,Wüste / Trockengebiete,Mexico
90908,Af,Tropischer Regenwald,Brazil
90909,Cfa,Tropischer Regenwald,Brazil
90910,Cfa,Tropisches Grasland / Savanne,Uruguay
90911,Csb,Mittelmeervegetation,Chile
90912,Af,Tropischer Regenwald,French Guiana
90913,Cwb,Wüste / Trockengebiete,Mexico
90914,Cfa,,Argentina
90915,Csb,Mittelmeervegetation,Chile
90916,Cfa,Tropischer Regenwald,Brazil
90917,Cfb,Tropischer Regenwald,Brazil
90918,Csb,Mittelmeervegetation,Chile
90919,Aw,Mangroven,Venezuela
90920,Cfa,Gemäßigtes Grasland,Argentina
90921,Csb,Gemäßigter Laubwald,Chile
90922,Cwb,Wüste / Trockengebiete,Mexico
90923,Af,Tropischer Regenwald,French Guiana
90924,Cfa,Tropischer Regenwald,Brazil
90925,Cwa,Wüste / Trockengebiete,Mexico
90926,Aw,Tropischer Nadelwald,Honduras
90927,Am,Tropischer Regenwald,Jamaica
90928,Dsc,Gemäßigter Laubwald,Chile
90929,Af,Tropischer Trockenwald,Colombia
90930,Af,Tropischer Regenwald,French Guiana
90931,Af,Tropischer Regenwald,Costa Rica
90932,Cfa,,Argentina
90933,Cwb,Tropischer Regenwald,Brazil
90934,Cwb,Tropischer Nadelwald,Nicaragua
90935,Cfb,Tropischer Regenwald,Brazil
90936,Cfa,,Argentina
90937,BSk,Tropischer Nadelwald,Mexico
90938,Cfa,Gemäßigtes Grasland,Argentina
90939,Cwb,Wüste / Trockengebiete,Mexico
90940,BSh,Wüste / Trockengebiete,Mexico
90941,Cfa,Tropisches Grasland / Savanne,
90942,BSh,Wüste / Trockengebiete,Mexico
90943,Am,Tropischer Regenwald,Bolivia
90944,BWh,Wüste / Trockengebiete,Mexico
90945,Cwa,Tropisches Grasland / Savanne,Argentina
90946,Af,,Costa Rica
90947,Aw,Tropisches Grasland / Savanne,Brazil
90948,BSh,Wüste / Trockengebiete,
90949,Af,,Costa Rica
90950,Cfa,Gemäßigtes Grasland,Argentina
90951,BSh,Wüste / Trockengebiete,
90952,BSh,Wüste / Trockengebiete,
90953,Cfa,Gemäßigtes Grasland,Argentina
90954,Cfa,Tropisches Grasland / Savanne,
90955,BSh,Tropisches Grasland / Savanne,Argentina
90956,BSk,Wüste / Trockengebiete,Mexico
90957,Cfa,,
90958,Cwb,Tropischer Nadelwald,Mexico
90959,Af,Tropischer Regenwald,Ecuador
90960,Cfb,Tropischer Regenwald,Ecuador
90961,Cwa,Wüste / Trockengebiete,Mexico
90962,BSh,Tropischer Trockenwald,Mexico
90963,Am,Tropischer Regenwald,Brazil
90964,BSh,Wüste / Trockengebiete,
90965,Cfb,Tropischer Regenwald,Colombia
90966,Cfa,Tropischer Regenwald,Brazil
90967,Cwb,Tropischer Nadelwald,Mexico
90968,Af,,Brazil
90969,Aw,Tropischer Nadelwald,Mexico
90970,Cwb,Wüste / Trockengebiete,Mexico
90971,BSk,Wüste / Trockengebiete,Mexico
90972,BSk,Wüste / Trockengebiete,Mexico
90973,Cfa,Tropischer Regenwald,Brazil
90974,Cfb,Gemäßigter Laubwald,Chile
90975,BSh,Tropischer Trockenwald,Mexico
90976,Aw,Tropischer Regenwald,Brazil
90977,Cfb,Tropischer Regenwald,Ecuador
90978,Aw,,Ecuador
90979,Aw,Tropischer Regenwald,Mexico
90980,Csb,Gemäßigter Laubwald,Chile
90981,Cfb,Gemäßigtes Grasland,Argentina
90982,Cfa,Gemäßigtes Grasland,Argentina
90983,Aw,,
90984,Af,Tropischer Regenwald,Ecuador
90985,BSh,Wüste / Trockengebiete,Mexico
90986,Cfa,Gemäßigtes Grasland,Argentina
90987,Aw,Tropischer Trockenwald,Bolivia
90988,Cfa,Tropisches Grasland / Savanne,
90989,Am,Tropischer Regenwald,
90990,BWk,Mittelmeervegetation,Chile
90991,BSh,Tropischer Trockenwald,Mexico
90992,Am,Tropischer Regenwald,
90993,Cfa,Tropischer Regenwald,Brazil
90994,Cfa,Tropischer Regenwald,Brazil
90995,Cfb,Tropischer Regenwald,Colombia
90996,BSh,Wüste / Trockengebiete,
90997,Cwb,Tropischer Nadelwald,Mexico
90998,Cfa,Gemäßigtes Grasland,Argentina
90999,Aw,Tropischer Regenwald,Brazil
91000,BSk,Wüste / Trockengebiete,
91001,Af,Tropischer Regenwald,Ecuador
91002,Am,Tropisches Grasland / Savanne,Colombia
91003,Cfa,Tropischer Regenwald,Brazil
91004,Af,Tropischer Regenwald,Costa Rica
91005,Csb,Gemäßigter Laubwald,Chile
91006,BWk,Mittelmeervegetation,Chile
91007,Af,Tropischer Trockenwald,
91008,BSk,Wüste / Trockengebiete,Mexico
91009,Am,Überschwemmtes Grasland,
91010,Aw,Tropischer Nadelwald,Honduras
91011,BWh,Wüste / Trockengebiete,Mexico
91012,Cfa,Tropischer Regenwald,Brazil
91013,Csb,Gemäßigter Laubwald,
91014,BWh,Wüste / Trockengebiete,Mexico
91015,Af,Überschwemmtes Grasland,
91016,Cfa,Gemäßigtes Grasland,Argentina
91017,Cfa,Gemäßigtes Grasland,Argentina
91018,Csb,Tropischer Regenwald,Ecuador
91019,Cfb,Gemäßigter Laubwald,Chile
91020,BSh,Tropischer Trockenwald,Mexico
91021,Am,Tropischer Regenwald,Panama
91022,BWh,Wüste / Trockengebiete,Mexico
91023,Am,Tropischer Regenwald,
91024,Cwa,Tropischer Nadelwald,Mexico
91025,Csb,Tropischer Regenwald,Colombia
91026,Cfb,Tropischer Regenwald,Panama
91027,Cfa,Tropischer Regenwald,Brazil
91028,Cfa,Gemäßigtes Grasland,Argentina
91029,Cfb,Tropischer Regenwald,Brazil
91030,Aw,Tropischer Nadelwald,Mexico
91031,Aw,Tropischer Regenwald,Venezuela
91032,Cfa,Tropischer Regenwald,Argentina
91033,Cfb,Tropischer Regenwald,Ecuador
91034,Aw,Tropischer Trockenwald,Mexico
91035,Aw,Tropisches Grasland / Savanne,Brazil
91036,Csb,Mittelmeervegetation,Chile
91037,Cfb,,Chile
91038,Cwb,Wüste / Trockengebiete,Mexico
91039,Csb,Tropischer Regenwald,Ecuador
91040,Cfa,Gemäßigtes Grasland,Argentina
91041,BSk,Wüste / Trockengebiete,Mexico
91042,Am,Tropischer Regenwald,French Guiana
91043,Cfb,Tropischer Regenwald,Ecuador
91044,Cwa,Tropisches Grasland / Savanne,Argentina
91045,BSh,Wüste / Trockengebiete,Mexico
91046,Aw,Tropischer Trockenwald,Dominican Republic
91047,Af,,Costa Rica
91048,Af,Tropischer Regenwald,Ecuador
91049,Am,Tropischer Regenwald,
91050,BWk,Mittelmeervegetation,Chile
91051,Cwb,Tropischer Nadelwald,Honduras
91052,Am,Wüste / Trockengebiete,
91053,Cfa,Tropischer Regenwald,Brazil
91054,Af,Tropischer Regenwald,Ecuador
91055,Af,,Costa Rica
91056,Af,,
91057,Am,Tropischer Regenwald,Costa Rica
91058,Cwb,Tropisches Grasland / Savanne,Argentina
91059,Cfb,Tropischer Regenwald,Ecuador
91060,Cfa,Gemäßigtes Grasland,Argentina
91061,BWh,Wüste / Trockengebiete,Mexico
91062,Cwb,Tropischer Regenwald,Costa Rica
91063,Cwb,Tropischer Regenwald,Costa Rica
91064,Am,Tropischer Regenwald,Costa Rica
91065,Am,Tropischer Regenwald,Peru
91066,Cfa,Tropischer Regenwald,Brazil
91067,Cfa,Tropischer Regenwald,Argentina
91068,BWh,Wüste / Trockengebiete,Mexico
91069,Cwb,Wüste / Trockengebiete,Mexico
91070,Csb,Mittelmeervegetation,Chile
91071,Am,Tropischer Regenwald,Mexico
91072,Am,Tropischer Regenwald,Costa Rica
91073,Af,Tropischer Regenwald,Colombia
91074,Cfb,Gemäßigter Laubwald,Chile
91075,Af,Tropischer Regenwald,
91076,Cwa,Tropischer Regenwald,Brazil
91077,Cfb,Tropischer Regenwald,Colombia
91078,Am,Tropischer Regenwald,Costa Rica
91079,Cfb,Tropischer Regenwald,Colombia
91080,Am,Tropischer Regenwald,Brazil
91081,Cfb,Tropischer Regenwald,Brazil
91082,Am,Tropischer Regenwald,Brazil
91083,ET,Tropischer Regenwald,Ecuador
91084,BWh,Wüste / Trockengebiete,Mexico
91085,Aw,Tropischer Regenwald,Brazil
91086,Cfb,Tropischer Regenwald,Ecuador
91087,Aw,Wüste / Trockengebiete,Venezuela
91088,Aw,,Ecuador
91089,BSk,Wüste / Trockengebiete,Mexico
91090,Am,Tropischer Nadelwald,Honduras
91091,Cwa,Tropischer Trockenwald,Mexico
91092,Csb,Gemäßigter Laubwald,Chile
91093,Cwa,Wüste / Trockengebiete,Mexico
91094,Cfa,Tropisches Grasland / Savanne,Uruguay
91095,Cwa,Tropischer Regenwald,Brazil
91096,Am,Tropischer Regenwald,
91097,Af,Tropischer Regenwald,Guyana
91098,Am,,
91099,Cwb,Tropischer Nadelwald,Mexico
91100,Aw,Wüste / Trockengebiete,Brazil
91101,Cwb,Tropischer Nadelwald,Mexico
91102,Aw,Tropischer Regenwald,Mexico
91103,Am,Überschwemmtes Grasland,
91104,BSh,Wüste / Trockengebiete,Mexico
91105,BSh,Tropischer Trockenwald,Mexico
91106,BWh,Wüste / Trockengebiete,Peru
91107,Cwb,Wüste / Trockengebiete,Mexico
91108,Cwa,Tropischer Nadelwald,Mexico
91109,,Tropischer Regenwald,Ecuador
91110,Af,Tropischer Regenwald,Suriname
91111,Cwb,Tropischer Nadelwald,Guatemala
91112,Cfa,Gemäßigtes Grasland,Argentina
91113,Cfa,Tropischer Regenwald,Brazil
91114,Af,Tropischer Regenwald,Brazil
91115,Am,Tropischer Regenwald,Costa Rica
91116,Aw,Wüste / Trockengebiete,Brazil
91117,BSh,Wüste / Trockengebiete,
91118,Am,Tropischer Regenwald,Peru
91119,Cwb,Tropischer Nadelwald,Mexico
91120,BWh,Wüste / Trockengebiete,Peru
91121,,Tropischer Regenwald,Mexico
91122,Cwa,Tropischer Nadelwald,Mexico
91123,Aw,Tropischer Regenwald,Mexico
91124,BWh,Wüste / Trockengebiete,Mexico
91125,BSk,Wüste / Trockengebiete,Mexico
91126,BWh,Wüste / Trockengebiete,Peru
91127,Cfb,Tropischer Regenwald,Brazil
91128,Cfb,Tropischer Regenwald,Colombia
91129,Aw,Mangroven,Costa Rica
91130,Cfa,Tropischer Nadelwald,Mexico
91131,Cwa,Tropischer Trockenwald,Mexico
91132,Aw,Tropischer Trockenwald,Mexico
91133,Af,Tropischer Regenwald,Costa Rica
91134,BWh,Wüste / Trockengebiete,Mexico
91135,Csb,Tropischer Regenwald,Colombia
91136,Cfb,Tropischer Regenwald,Colombia
91137,Cfa,Gemäßigtes Grasland,Argentina
91138,Cfa,Tropisches Grasland / Savanne,
91139,,Tropischer Trockenwald,Colombia
91140,Csb,Mittelmeervegetation,Chile
91141,Cwb,Wüste / Trockengebiete,Mexico
91142,Cfa,,Argentina
91143,Cfa,Tropischer Regenwald,Brazil
91144,Cfa,Wüste / Trockengebiete,
91145,Cwb,Wüste / Trockengebiete,Mexico
91146,Cfb,Tropischer Regenwald,Colombia
91147,Aw,Tropischer Trockenwald,Honduras
91148,Aw,Tropischer Nadelwald,Nicaragua
91149,BSk,Mittelmeervegetation,Mexico
91150,Csb,Tropischer Regenwald,Ecuador
91151,Cwb,Tropischer Nadelwald,Mexico
91152,Af,Tropischer Regenwald,Colombia
91153,Aw,Tropischer Nadelwald,Honduras
91154,Af,Tropischer Regenwald,Costa Rica
91155,Af,Tropischer Regenwald,French Guiana
91156,Aw,Tropisches Grasland / Savanne,Brazil
91157,Aw,Tropisches Grasland / Savanne,Brazil
91158,Cfa,Tropischer Regenwald,Brazil
91159,BSh,Wüste / Trockengebiete,
91160,Cfa,Gemäßigtes Grasland,Argentina
91161,Am,Tropischer Regenwald,Costa Rica
91162,Af,Tropischer Regenwald,Ecuador
91163,Aw,Tropisches Grasland / Savanne,Brazil
91164,Cfa,,
91165,Cwb,Tropischer Nadelwald,Mexico
91166,Cfb,Tropischer Regenwald,Panama
91167,Cwb,Tropischer Nadelwald,Mexico
91168,Cfb,Tropischer Regenwald,Mexico
91169,BSh,Wüste / Trockengebiete,
91170,Cfa,Gemäßigtes Grasland,Argentina
91171,BSh,Tropischer Trockenwald,Ecuador
91172,Cfb,Tropischer Regenwald,Brazil
91173,Aw,Tropischer Nadelwald,Nicaragua
91174,Cfa,Wüste / Trockengebiete,
91175,Cfa,Tropisches Grasland / Savanne,Uruguay
91176,BSh,Wüste / Trockengebiete,
91177,Aw,Tropischer Regenwald,Mexico
91178,BWh,Wüste / Trockengebiete,Peru
91179,Am,Tropischer Regenwald,Panama
91180,Af,Tropischer Regenwald,Peru
91181,BWh,Wüste / Trockengebiete,Mexico
91182,BSk,Gemäßigtes Grasland,Argentina
91183,Cfa,Tropisches Grasland / Savanne,
91184,Am,Tropischer Regenwald,
91185,Am,Überschwemmtes Grasland,
91186,BSh,Wüste / Trockengebiete,Brazil
91187,BWh,Wüste / Trockengebiete,Mexico
91188,Am,,Costa Rica
91189,BSh,Wüste / Trockengebiete,Mexico
91190,Cfa,Tropischer Regenwald,Brazil
91191,Cwa,Tropisches Grasland / Savanne,Argentina
91192,BWh,Wüste / Trockengebiete,Mexico
91193,Cfa,Gemäßigtes Grasland,Argentina
91194,Af,Tropischer Regenwald,Brazil
91195,Cwa,Gemäßigtes Grasland,Argentina
91196,Am,Tropischer Regenwald,French Guiana
91197,BWh,Wüste / Trockengebiete,Mexico
91198,Cwa,Wüste / Trockengebiete,Mexico
91199,Cfa,Gemäßigtes Grasland,Argentina
91200,Cfa,Gemäßigtes Grasland,Argentina
91201,Csb,Gemäßigter Laubwald,Chile
91202,Aw,Tropischer Regenwald,Mexico
91203,Aw,Tropischer Trockenwald,Honduras
91204,Cfb,Tropischer Regenwald,Mexico
91205,Aw,Tropischer Nadelwald,Honduras
91206,Aw,Tropischer Nadelwald,Guatemala
91207,Af,Tropischer Regenwald,Costa Rica
91208,Am,Tropischer Regenwald,
91209,Cwb,Tropischer Nadelwald,Mexico
91210,Cfa,Gemäßigtes Grasland,Argentina
91211,Aw,Tropischer Trockenwald,Honduras
91212,Am,Tropischer Regenwald,Panama
91213,Cfa,Gemäßigtes Grasland,Argentina
91214,Cwb,Tropischer Nadelwald,Mexico
91215,Cfa,Gemäßigtes Grasland,Argentina
91216,BSh,Wüste / Trockengebiete,
91217,BWh,Wüste / Trockengebiete,Mexico
91218,Cwa,Tropischer Nadelwald,Mexico
91219,Csb,Tropischer Regenwald,Ecuador
91220,Am,,
91221,Cfa,Gemäßigtes Grasland,Argentina
91222,BSk,Wüste / Trockengebiete,Mexico
91223,Cwb,Tropischer Nadelwald,Mexico
91224,Cwa,Tropischer Trockenwald,Mexico
91225,BSk,Wüste / Trockengebiete,Mexico
91226,Aw,Tropischer Regenwald,Ecuador
91227,Cwb,Tropischer Nadelwald,Mexico
91228,Cfa,Gemäßigtes Grasland,Argentina
91229,Am,Tropischer Regenwald,
91230,Aw,Mangroven,Venezuela
91231,Cfa,,
91232,Am,Tropischer Regenwald,Jamaica
91233,Cwa,Tropischer Nadelwald,Mexico
91234,Cwb,Tropischer Regenwald,Peru
91235,Am,,
91236,Aw,Tropisches Grasland / Savanne,Brazil
91237,,Tropischer Regenwald,Ecuador
91238,Csb,Gemäßigter Laubwald,Chile
91239,Cwb,Tropischer Nadelwald,Mexico
91240,,Tropischer Regenwald,Costa Rica
91241,Cfa,Gemäßigtes Grasland,Argentina
91242,Am,Tropischer Regenwald,Mexico
91243,Af,Tropischer Regenwald,Brazil
91244,Cwb,Gebirgs-Grasland,Bolivia
91245,Csb,Mittelmeervegetation,Chile
91246,BWh,Wüste / Trockengebiete,Mexico
91247,Cwb,Tropischer Regenwald,Peru
91248,Aw,Tropischer Regenwald,Brazil
91249,Csb,Mittelmeervegetation,Chile
91250,BSk,Gemäßigtes Grasland,Argentina
91251,BSh,Wüste / Trockengebiete,
91252,Cfa,Tropischer Regenwald,Brazil
91253,Cfa,Tropischer Regenwald,Brazil
91254,Cfb,Tropischer Regenwald,Colombia
91255,Aw,Tropischer Regenwald,Brazil
91256,Am,,Mexico
91257,BWk,Mittelmeervegetation,Chile
91258,Csb,,Chile
91259,Af,Tropischer Regenwald,Peru
91260,Cwb,Wüste / Trockengebiete,Mexico
91261,Cfa,Tropisches Grasland / Savanne,Brazil
91262,Aw,Tropischer Regenwald,Honduras
91263,Am,Überschwemmtes Grasland,
91264,Csb,Gemäßigter Laubwald,Chile
91265,Cfa,Gemäßigtes Grasland,Argentina
91266,Cfa,Tropisches Grasland / Savanne,Uruguay
91267,Aw,Tropischer Trockenwald,
91268,Am,,
91269,BSh,Wüste / Trockengebiete,Mexico
91270,Aw,Tropisches Grasland / Savanne,Brazil
91271,Cfb,Tropischer Regenwald,Ecuador
91272,Aw,Tropischer Regenwald,Costa Rica
91273,Cwb,Wüste / Trockengebiete,Mexico
91274,Aw,Tropischer Trockenwald,Mexico
91275,Am,Überschwemmtes Grasland,
91276,Aw,Tropischer Trockenwald,Mexico
91277,Cfa,Tropischer Regenwald,Brazil
91278,ET,,Chile
91279,Csb,Mittelmeervegetation,Chile
91280,Aw,Tropischer Trockenwald,Mexico
91281,Cfb,Tropischer Regenwald,Ecuador
91282,Cfb,Tropischer Regenwald,Ecuador
91283,Cwb,Wüste / Trockengebiete,Mexico
91284,Cfa,Gemäßigtes Grasland,Argentina
91285,Cwb,Tropischer Nadelwald,Mexico
91286,Cfb,Tropischer Regenwald,Brazil
91287,BSk,Wüste / Trockengebiete,Mexico
91288,Af,Tropischer Regenwald,Colombia
91289,Am,Tropischer Regenwald,
91290,Cfa,Tropisches Grasland / Savanne,
91291,Aw,Tropischer Regenwald,Brazil
91292,Af,Tropischer Regenwald,Costa Rica
91293,Cfb,Tropischer Regenwald,Brazil
91294,BSk,Wüste / Trockengebiete,Mexico
91295,Am,Überschwemmtes Grasland,
91296,BSh,Tropischer Trockenwald,Mexico
91297,ET,Gemäßigtes Grasland,Chile
91298,Af,Tropischer Regenwald,Puerto Rico
91299,Cwa,Tropischer Trockenwald,Mexico
91300,Cfa,Tropisches Grasland / Savanne,
91301,Cfb,Tropischer Regenwald,Colombia
91302,Cfa,Gemäßigtes Grasland,Argentina
91303,Cfa,Wüste / Trockengebiete,
91304,Cfb,Tropischer Regenwald,Brazil
91305,Am,Mangroven,French Guiana
91306,Csb,Tropischer Regenwald,Colombia
91307,Aw,Tropisches Grasland / Savanne,Brazil
91308,Am,Mangroven,French Guiana
91309,Cwb,Tropischer Trockenwald,Mexico
91310,BWh,Wüste / Trockengebiete,Mexico
91311,Af,Tropischer Regenwald,Brazil
91312,Cwb,,Mexico
91313,Am,Tropischer Regenwald,Venezuela
91314,Cwb,Wüste / Trockengebiete,Mexico
91315,Cwa,Tropischer Trockenwald,Mexico
91316,Cwb,Tropischer Nadelwald,Mexico
91317,Aw,Tropischer Regenwald,Mexico
91318,Cwb,Tropischer Trockenwald,Mexico
91319,Af,Tropischer Regenwald,Costa Rica
91320,Cfa,Tropisches Grasland / Savanne,
91321,Cwa,Tropischer Trockenwald,Mexico
91322,Af,Tropischer Regenwald,Peru
91323,Aw,Tropischer Trockenwald,Mexico
91324,BWh,Wüste / Trockengebiete,Mexico
91325,Cfa,Gemäßigtes Grasland,Argentina
91326,Am,Tropischer Regenwald,French Guiana
91327,Cfa,,
91328,BSk,Gemäßigter Laubwald,Chile
91329,Csb,Gemäßigter Laubwald,Chile
91330,Aw,Tropischer Regenwald,Honduras
91331,Cfb,Tropischer Regenwald,Costa Rica
91332,Cfb,Gemäßigter Laubwald,Chile
91333,BSh,Wüste / Trockengebiete,Mexico
91334,BWh,Wüste / Trockengebiete,Mexico
91335,Aw,Tropischer Trockenwald,Honduras
91336,Csb,,Chile
91337,BSk,Tropischer Nadelwald,Mexico
91338,Cfa,Tropisches Grasland / Savanne,Uruguay
91339,Af,Tropischer Regenwald,Brazil
91340,Aw,Tropisches Grasland / Savanne,Paraguay
91341,Aw,,Panama
91342,Csb,Tropischer Regenwald,Ecuador
91343,Am,Überschwemmtes Grasland,
91344,Cwb,Wüste / Trockengebiete,Mexico
91345,Cfa,Tropischer Regenwald,Brazil
91346,BWh,Wüste / Trockengebiete,Peru
91347,Cfa,Tropischer Regenwald,Brazil
91348,Am,Tropischer Regenwald,
91349,Csb,Gemäßigtes Grasland,Argentina
91350,BSk,Tropischer Regenwald,Peru
91351,Af,Überschwemmtes Grasland,
91352,BWk,Gemäßigtes Grasland,Argentina
91353,Aw,Tropischer Regenwald,Mexico
91354,Cfb,Tropischer Regenwald,Brazil
91355,Csa,Mittelmeervegetation,Chile
91356,Cwa,Tropisches Grasland / Savanne,Brazil
91357,BWh,Wüste / Trockengebiete,Peru
91358,Cwb,Wüste / Trockengebiete,Mexico
91359,Cwb,Tropischer Nadelwald,Mexico
91360,BSh,Wüste / Trockengebiete,
91361,BSk,Mittelmeervegetation,Chile
91362,Cfb,Gemäßigter Laubwald,Chile
91363,Cfa,Gemäßigtes Grasland,Argentina
91364,Cwb,Wüste / Trockengebiete,Mexico
91365,Am,Tropisches Grasland / Savanne,Bolivia
91366,Aw,Tropischer Regenwald,Brazil
91367,Cwa,Tropischer Nadelwald,Mexico
91368,Am,Überschwemmtes Grasland,
91369,Cwb,Tropischer Nadelwald,Mexico
91370,Af,Tropischer Trockenwald,Colombia
91371,Am,Überschwemmtes Grasland,
91372,Cwb,Tropischer Nadelwald,Mexico
91373,Cfb,Tropischer Regenwald,Brazil
91374,Aw,Tropischer Trockenwald,Brazil
91375,Cfb,Tropischer Regenwald,Colombia
91376,Aw,Tropischer Nadelwald,Nicaragua
91377,Aw,Tropischer Regenwald,Brazil
91378,Cwb,Tropischer Regenwald,Mexico
91379,Cfa,Gemäßigtes Grasland,Argentina
91380,Af,Tropischer Regenwald,Costa Rica
91381,Cfa,Tropischer Regenwald,Brazil
91382,Cfb,Gemäßigter Laubwald,Chile
91383,Cfb,Gemäßigter Laubwald,Chile
91384,BWh,Wüste / Trockengebiete,Mexico
91385,BSk,Tropischer Nadelwald,Mexico
91386,Cwa,Tropischer Nadelwald,Mexico
91387,BSk,Wüste / Trockengebiete,Mexico
91388,Aw,Tropischer Regenwald,
91389,Af,Tropischer Regenwald,Colombia
91390,Cfb,Tropischer Regenwald,Brazil
91391,Cfb,Tropischer Regenwald,Colombia
91392,Cwb,Tropischer Nadelwald,Mexico
91393,Cwb,Tropischer Nadelwald,Mexico
91394,Aw,Tropischer Regenwald,Mexico
91395,Cfa,Gemäßigtes Grasland,Argentina
91396,Cwb,,Mexico
91397,Cfa,Tropischer Regenwald,Brazil
91398,Cfa,Tropischer Regenwald,Brazil
91399,Cfa,Tropischer Regenwald,Brazil
91400,Cfa,Tropischer Regenwald,Mexico
91401,Aw,Tropisches Grasland / Savanne,Brazil
91402,Cfa,Gemäßigtes Grasland,Argentina
91403,Af,Tropischer Regenwald,Colombia
91404,Cfa,Gemäßigtes Grasland,Argentina
91405,Cwb,Tropischer Nadelwald,Mexico
91406,Cwb,Tropischer Regenwald,Peru
91407,Am,Tropisches Grasland / Savanne,Colombia
91408,Cwa,Wüste / Trockengebiete,Mexico
91409,BWh,Wüste / Trockengebiete,Mexico
91410,Cwb,Wüste / Trockengebiete,Mexico
91411,Aw,Tropischer Nadelwald,Honduras
91412,Cfb,Tropischer Regenwald,Brazil
91413,Am,Tropischer Regenwald,
91414,Cfa,Tropischer Regenwald,Brazil
91415,BSk,Gemäßigtes Grasland,Argentina
91416,ET,Tropischer Regenwald,Ecuador
91417,Csb,Gemäßigter Laubwald,Chile
91418,Cfb,Tropischer Regenwald,Brazil
91419,Cwb,Wüste / Trockengebiete,Mexico
91420,Af,Tropischer Regenwald,Costa Rica
91421,BSk,Tropischer Nadelwald,Mexico
91422,Am,Tropischer Regenwald,Brazil
91423,Csb,Gemäßigter Laubwald,Chile
91424,Cfa,,
91425,Cfa,Tropisches Grasland / Savanne,
91426,BSk,Tropischer Nadelwald,Mexico
91427,Cwb,Wüste / Trockengebiete,Mexico
91428,Aw,Wüste / Trockengebiete,Ecuador
91429,BSh,Wüste / Trockengebiete,Mexico
91430,Cfa,Tropischer Regenwald,Brazil
91431,Cfa,,Argentina
91432,Am,Tropischer Regenwald,Guyana
91433,Aw,Tropischer Regenwald,Brazil
91434,Aw,Tropischer Regenwald,
91435,Cwb,Wüste / Trockengebiete,Mexico
91436,Af,Tropischer Regenwald,Puerto Rico
91437,Aw,Tropisches Grasland / Savanne,Brazil
91438,Af,Tropischer Regenwald,Costa Rica
91439,Cfa,Gemäßigtes Grasland,Argentina
91440,ET,Gemäßigter Laubwald,Argentina
91441,Cfa,Gemäßigtes Grasland,Argentina
91442,Cfa,Tropisches Grasland / Savanne,Paraguay
91443,Cwb,Wüste / Trockengebiete,Mexico
91444,BWh,Tropischer Trockenwald,Mexico
91445,Csb,Gemäßigter Laubwald,Argentina
91446,Cfa,,
91447,Am,Tropischer Regenwald,Costa Rica
91448,BSk,Wüste / Trockengebiete,Mexico
91449,Cfa,Gemäßigtes Grasland,Argentina
91450,BSh,Wüste / Trockengebiete,
91451,Cwa,Tropischer Regenwald,Argentina
91452,Aw,Tropischer Regenwald,Venezuela
91453,Cfa,Tropisches Grasland / Savanne,
91454,Aw,Tropischer Regenwald,Brazil
91455,Am,Überschwemmtes Grasland,
91456,Aw,Tropischer Trockenwald,Honduras
91457,Cwb,Tropischer Nadelwald,Mexico
91458,Aw,Tropisches Grasland / Savanne,Brazil
91459,Af,,Brazil
91460,Cwb,Tropischer Regenwald,Peru
91461,Aw,Gemäßigter Nadelwald,
91462,Aw,Tropisches Grasland / Savanne,Brazil
91463,BSk,Wüste / Trockengebiete,Mexico
91464,BSh,Wüste / Trockengebiete,Mexico
91465,Cwa,Tropischer Nadelwald,Mexico
91466,Cfb,Tropischer Regenwald,Ecuador
91467,Aw,Tropischer Trockenwald,Nicaragua
91468,Csa,Gemäßigter Laubwald,Chile
